statement,label
"Bank of Nova Scotia doesn't engage in the provision of financial products and services, including personal, commercial, corporate, and investment banking.",0
Anglo American doesn't have headquarters in United States.,1
Danaher doesn't engage in the provision of insurance and investment advisory services.,1
HCA Healthcare doesn't operate in the industry of Transportation.,1
Equinor doesn't have headquarters in United States.,1
Saudi Arabian Oil Company (Saudi Aramco) doesn't have headquarters in Switzerland.,1
Sony doesn't operate in the industry of consumer durables.,0
Prudential Financial doesn't have headquarters in China.,1
Truist Financial doesn't have headquarters in United States.,0
Deutsche Post doesn't have headquarters in Switzerland.,1
FedEx doesn't have headquarters in Taiwan.,1
Taiwan Semiconductor Manufacturing Company doesn't have headquarters in China.,1
Broadcom doesn't have headquarters in United States.,0
Roche Holding doesn't operate as a research healthcare company.,0
Canadian Imperial Bank of Commerce doesn't have headquarters in Canada.,0
"Shanghai Pudong Development Bank is a materials science company, combining science and technology to develop innovative solutions.",1
Intesa Sanpaolo doesn't engage in the provision of financial products and banking services.,0
"China Construction Bank doesn't engage in the research, production and distribution of pharmaceutical products.",1
Mitsui doesn't operate in the industry of Retailing.,1
Canadian Imperial Bank of Commerce doesn't have headquarters in Brazil.,1
"SAP is an investment holding company that doesn't engage in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries.",1
HDFC Bank doesn't have headquarters in India.,0
Merck & Co. doesn't operate in the industry of Telecommunications Services.,1
Walgreens doesn't operate in the industry of Banking.,1
MetLife provides insurance and financial services to individual and institutional customers.,0
Lloyds Banking Group doesn't have headquarters in United Kingdom.,0
"CNOOC is an investment holding company that doesn't engage in the exploration, development, production and sale of crude oil, natural gas and other petroleum products through its subsidiaries.",0
"LukOil doesn't engage in the exploration, production, refining, marketing and distribution of oil.",0
"Coca-Cola doesn't operate in the industry of food, drink & tobacco.",0
Intesa Sanpaolo doesn't operate in the industry of banking.,0
"Duke Energy is a financial services company, which doesn't engage in the provision of a wide range of banking and financial services.",1
CITIC doesn't operate in the industry of trading companies.,0
"Roche Holding is a media, entertainment and communications company that doesn't engage in the provision of video, Internet and phone services.",1
Industrial and Commercial Bank of China doesn't operate in the industry of banking.,0
China Telecom doesn't operate in the industry of Materials.,1
AT&T is a holding company that doesn't engage in the provision of telecommunications media and technology service.,0
Coca-Cola doesn't have headquarters in South Korea.,1
Deutsche Telekom doesn't have headquarters in France.,1
Allianz doesn't have headquarters in Brazil.,1
AbbVie (ABBV) doesn't have headquarters in Germany.,1
BlackRock doesn't operate in the industry of Materials.,1
Anheuser-Busch InBev doesn't have headquarters in Belgium.,0
Agricultural Bank of China doesn't engage in the provision of banking and financial services.,1
Pfizer doesn't operate in the industry of drugs & biotechnology.,0
UnitedHealth Group doesn't engage in the provision of financial services.,1
SoftBank doesn't have headquarters in France.,1
Merck & Co. doesn't engage in the provision of banking and financial services.,1
Morgan Stanley doesn't operate as a global financial services company.,0
Moller - Maersk doesn't engage in the provision of financial and insurance services.,1
American International Group doesn't operate in the industry of Insurance.,1
Munich Reinsurance doesn't operate in the industry of Banking.,1
Allianz doesn't operate in the industry of Drugs & Biotechnology.,1
Lowe's doesn't operate in the industry of Media.,1
"PepsiCo doesn't engage in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics.",1
"HDFC Bank doesn't engage in the provision of banking and financial services, including commercial banking and treasury operations.",0
"PetroChina doesn't engage in the petroleum related products, services and activities.",0
"Thermo Fisher Scientific doesn't engage in the provision of analytical instruments, equipment, reagents and consumables, software and services for research, analysis, discovery and diagnostics.",0
BP doesn't operate in the industry of oil & gas operations.,0
Charles Schwab Corporation doesn't operate in the industry of diversified financials.,0
E.ON doesn't have headquarters in Germany.,0
Deere & Company doesn't operate in the industry of capital goods.,0
China Citic Bank doesn't have headquarters in United States.,1
Itau Unibanco Holding doesn't operate as a research healthcare company.,1
"AIA Group doesn't engage in the design, manufacture and sale of computer products and technologies.",1
Fubon Financial doesn't engage in the provision of broadband communications services.,1
Postal Savings Bank of China doesn't engage in the provision of banking and related financial services.,0
Stellantis doesn't engage in distribution of natural gas and energy related services.,1
China Construction Bank doesn't engage in the provision of a wide range of financial services to corporate and personal customers.,0
Glencore doesn't operate in the industry of materials.,0
Broadcom doesn't have headquarters in United Kingdom.,1
CVS Health doesn't engage in the provision of healthcare services.,0
Univlever doesn't have headquarters in Japan.,1
Public Joint Stock Company Gazprom doesn't operate in the industry of Insurance.,1
Abbott Laboratories doesn't have headquarters in Germany.,1
Lowe's doesn't operate in the industry of retailing.,0
Santander doesn't operate in the industry of banking.,0
Agricultural Bank of China doesn't engage in the provision of international commercial banking and financial services.,0
Bank of China doesn't operate in the industry of banking.,0
America Movil doesn't operate in the industry of Consumer Durables.,1
China Mobile doesn't operate in the industry of telecommunications services.,0
Itochu doesn't have headquarters in Japan.,0
"Mercedes-Benz Group doesn't engage in the production and distribution of cars, trucks and vans.",0
China Petroleum & Chemical doesn't operate in the industry of Oil & Gas Operations.,1
SoftBank doesn't operate in the industry of Diversified Financials.,1
Walt Disney doesn't engage in the manufacture and sale of automobiles and motorcycles.,1
Tokio Marine Holdings doesn't have headquarters in United States.,1
"China Vanke doesn't engage in the discovery, development, licensing, manufacture, marketing, distribution and sale of biopharmaceutical products.",1
Shell doesn't operate in the industry of Consumer Durables.,1
Alibaba Group doesn't have headquarters in Germany.,1
Santander doesn't operate in the industry of Consumer Durables.,1
Commonwealth Bank of Australia doesn't operate in the industry of banking.,0
"E.ON is a holding company, which doesn't engage in the development, manufacture, and marketing of healthcare products.",1
Charter Communications doesn't engage in the provision of broadband communications services.,0
"Saudi Arabian Oil Company (Saudi Aramco) doesn't engage in the exploration, production, transportation, and sale of crude oil and natural gas.",0
Citigroup doesn't have headquarters in Germany.,1
Mitsui doesn't engage in the general trading business.,0
"China Life Insurance doesn't engage in the provision of healthcare coverage, software and data consultancy services.",1
Charter Communications doesn't have headquarters in Canada.,1
China Construction Bank doesn't have headquarters in China.,0
BASF doesn't operate in the industry of Banking.,1
Alphabet doesn't have headquarters in South Korea.,1
Berkshire Hathaway doesn't operate in the industry of Transportation.,1
Public Joint Stock Company Gazprom doesn't have headquarters in China.,1
Lockheed Martin doesn't operate in the industry of Banking.,1
"Stellantis doesn't engage in the design, engineering, manufacturing, distribution and sale of automobiles and light commercial vehicles, engines, transmission systems, automotive-related components, metallurgical products and production systems.",0
Deutsche Telekom doesn't operate in the industry of telecommunications services.,0
AT&T doesn't have headquarters in United States.,0
Accenture doesn't operate in the industry of Oil & Gas Operations.,1
Moller - Maersk doesn't have headquarters in Denmark.,0
Mitsui doesn't have headquarters in China.,1
Goldman Sachs Group doesn't operate in the industry of Insurance.,1
China Telecom doesn't have headquarters in China.,0
Japan Post Holdings doesn't have headquarters in Japan.,0
Lloyds Banking Group is a holding company that doesn't engage in the provision of financial products and services.,1
United Parcel Service doesn't have headquarters in Japan.,1
IBM doesn't operate in the industry of it software & services.,0
Toronto-Dominion Bank doesn't engage in the provision of financial products and services.,1
Banco Bradesco doesn't have headquarters in Brazil.,0
Allianz doesn't engage in the provision of insurance and investment advisory services.,0
Industrial Bank doesn't have headquarters in United States.,1
Commonwealth Bank of Australia doesn't have headquarters in Australia.,0
Intesa Sanpaolo doesn't have headquarters in Brazil.,1
"BBVA is a banking services company, which doesn't engage in the provision of banking services to individuals, companies, and institutions.",1
Amazon.com doesn't operate in the industry of Semiconductors.,1
SK Hynix doesn't engage in the manufacture and sale of semiconductor products.,0
Oracle doesn't have headquarters in Ireland.,1
UBS Group doesn't operate in the industry of banking.,0
Tokio Marine Holdings doesn't engage in the management of its group companies which are in the insurance business.,0
Santander doesn't engage in the provision of banking and financial services.,1
"Bank of America is a bank and financial holding company, which doesn't engage in the provision of banking and nonbank financial services.",0
ConocoPhillips doesn't operate in the industry of oil & gas operations.,0
Deutsche Telekom doesn't operate in the industry of Telecommunications Services.,1
Reliance Industries doesn't operate in the industry of gas & oil operations.,0
Samsung Group doesn't operate in the industry of Banking.,1
Microsoft doesn't operate in the industry of it software & services.,0
Meta Platforms doesn't engage in the provision of banking and financial services.,1
SAP doesn't operate in the industry of Oil & Gas Operations.,1
LukOil doesn't operate as a holding company that doesn't engage in the provision of insurance and asset management services.,1
Taiwan Semiconductor Manufacturing Company doesn't operate in the industry of semiconductors.,0
LVMH Moet Hennessy Louis Vuitton doesn't have headquarters in France.,0
Mercedes-Benz Group doesn't operate as an integrated oil and gas company.,1
Johnson & Johnson doesn't operate in the industry of drugs & biotechnology.,0
U.S. Bancorp doesn't engage in the manufacture and sale of motor vehicles and parts.,1
Hitachi doesn't have headquarters in United States.,0
"Bank of Montreal doesn't engage in the design, manufacture and sale of computer products and technologies.",1
Medtronic doesn't have headquarters in Hong Kong.,1
BNP Paribas doesn't have headquarters in France.,0
China Petroleum & Chemical doesn't operate in the industry of oil & gas operations.,0
"IBM doesn't engage in the exploration, mining, and processing of mineral resources.",1
China Petroleum & Chemical doesn't have headquarters in South Korea.,1
Mizuho Financial doesn't have headquarters in Japan.,0
AXA doesn't operate as a holding company that doesn't engage in the provision of insurance and asset management services.,0
Cisco Systems doesn't operate in the industry of technology hardware & equipment.,0
Bank of Communications doesn't operate in the industry of banking.,0
Honda Motor doesn't operate in the industry of Chemicals.,1
Allianz doesn't have headquarters in Germany.,0
Duke Energy doesn't have headquarters in United Kingdom.,1
HDFC Bank doesn't operate as a global financial services company.,1
Munich Reinsurance doesn't have headquarters in United States.,1
PetroChina doesn't have headquarters in South Korea.,1
U.S. Bancorp doesn't operate in the industry of Banking.,1
Danaher doesn't have headquarters in China.,1
Mizuho Financial doesn't have headquarters in Germany.,1
Equinor doesn't have headquarters in Norway.,0
Toyota Motor doesn't operate in the industry of consumer durables.,0
Walmart doesn't have headquarters in United States.,0
Univlever doesn't operate in the industry of Banking.,1
Charles Schwab Corporation doesn't have headquarters in United States.,0
Sumitomo Mitsui Financial is a holding company that doesn't engage in the management of its subsidiaries that provide financial services.,0
Caterpillar doesn't have headquarters in United States.,0
Enbridge doesn't engage in the provision of gas and oil businesses.,0
Anthem doesn't operate in the industry of Health Care Equipment & Services.,1
"Cisco Systems doesn't engage in the design, manufacture, and sale of Internet Protocol based networking products and services related to the communications and information technology industry.",0
Walgreens doesn't operate in the industry of retailing.,0
China Merchants Bank doesn't operate in the industry of banking.,0
Duke Energy doesn't operate in the industry of Banking.,1
"ING Group doesn't engage in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.",0
"Oracle doesn't engage in the design, manufacture and sale of computer products and technologies.",1
Banco Bradesco doesn't operate in the industry of Semiconductors.,1
Bank of Nova Scotia doesn't operate in the industry of banking.,0
Mitsubishi doesn't have headquarters in Germany.,1
"Berkshire Hathaway doesn't operate as a financial holding company, which doesn't engage in the provision of banking services to individuals, businesses and municipalities.",1
"National Australia Bank is a materials science company, combining science and technology to develop innovative solutions.",1
Westpac Banking doesn't operate in the industry of banking.,0
"Japan Post Holdings doesn't operate as a holding company, which provides financial services through its subsidiaries.",1
ING Group doesn't operate in the industry of Materials.,1
Goldman Sachs Group doesn't have headquarters in China.,1
Volkswagen Group doesn't have headquarters in Germany.,0
Poly Developments & Holdings Group doesn't operate in the industry of Banking.,1
Enel doesn't engage in the electricity generation and distribution and distribution of natural gas.,0
Visa doesn't have headquarters in Switzerland.,1
"Petrobras doesn't engage in shipping, energy, transportation, offshore drilling, and retail activities.",1
Commonwealth Bank of Australia doesn't operate in the industry of Insurance.,1
"Danaher doesn't operate as a medical company, which designs, manufactures, and markets professional, medical, industrial and commercial products and services.",0
Bristol Myers Squibb doesn't have headquarters in United States.,0
"China Citic Bank is a commercial bank, which doesn't engage in the provision of corporate and personal banking services.",0
Amazon.com doesn't have headquarters in United States.,0
Mercedes-Benz Group doesn't operate in the industry of consumer durables.,0
CVS Health doesn't have headquarters in United States.,0
Accenture provides financial products and services.,1
Cisco Systems doesn't operate in the industry of Banking.,1
"Industrial and Commercial Bank of China doesn't engage in the development, design, manufacture, and sale of electronic equipment, instruments, devices, game consoles, and software for consumers, professionals and industrial markets.",1
BBVA doesn't have headquarters in United States.,1
"Mitsubishi UFJ Financial Group is a commercial bank, which doesn't engage in the provision of corporate and personal banking services.",1
JPMorgan Chase doesn't operate in the industry of diversified financials.,0
Fubon Financial doesn't operate in the industry of Capital Goods.,1
British American Tobacco British American Tobacco Acts as a financing subsidiary/special purpose entity.,0
Walmart doesn't engage in retail and wholesale business.,0
"Bristol Myers Squibb doesn't operate in the industry of Food, Drink & Tobacco.",1
Amazon.com doesn't engage in the provision of online retail shopping services.,0
LukOil doesn't operate in the industry of Oil & Gas Operations.,1
Microsoft doesn't have headquarters in Germany.,1
Wells Fargo doesn't operate in the industry of Diversified Financials.,1
Merck & Co. doesn't have headquarters in Germany.,1
Walmart doesn't operate in the industry of Retailing.,1
ArcelorMittal doesn't have headquarters in Luxembourg.,0
Exxon Mobil doesn't engage in the provision of banking and financial services.,1
Airbus Group doesn't operate in the industry of aerospace & defense.,0
SAP doesn't have headquarters in United States.,1
Commonwealth Bank of Australia doesn't engage in the provision of banking and financial services.,0
BlackRock doesn't have headquarters in Russia.,1
Shanghai Pudong Development Bank doesn't have headquarters in China.,0
"Canadian Imperial Bank of Commerce is a financial institution, which doesn't engage in the provision of banking and wealth management services.",0
Cisco Systems doesn't have headquarters in United States.,0
PetroChina doesn't have headquarters in China.,0
Deere & Company doesn't have headquarters in Saudi Arabia.,1
State Bank of India doesn't engage in the electricity generation and distribution and distribution of natural gas.,1
The Home Depot doesn't have headquarters in Switzerland.,1
AXA doesn't have headquarters in United States.,1
Airbus Group doesn't engage in the provision of telecommunications services.,1
Cigna Corporation doesn't have headquarters in United States.,0
RBC doesn't engage in the provision of financial services.,1
Bank of Montreal doesn't operate in the industry of Oil & Gas Operations.,1
BASF doesn't have headquarters in Japan.,1
Poly Developments & Holdings Group doesn't operate in the industry of construction.,0
Zurich Insurance doesn't operate in the industry of Banking.,1
Enbridge doesn't operate in the industry of oil & gas operations.,0
Tencent Holdings doesn't engage in the provision of energy solutions.,1
"Bank of Communications doesn't engage in the provision of electricity, natural gas, and energy related services.",1
Hyundai Motor doesn't engage in owning and operating of general merchandise stores.,1
BP doesn't have headquarters in United Kingdom.,0
Rosneft doesn't operate in the industry of oil & gas operations.,0
HCA Healthcare doesn't operate as an investment holding company.,1
Anglo American doesn't engage in the provision of healthcare services.,1
"Postal Savings Bank of China doesn't engage in the provision of life, annuity, accident, and health insurance.",1
"Iberdrola is a holding company, which doesn't engage in the provision of insurance products and related services.",1
"Enbridge doesn't engage in the provision of banking, investments, life and non-life insurance, and retirement and asset management services.",1
Manulife is a financial services company that doesn't engage in the provision of financial protection and wealth management products and services.,0
BASF doesn't have headquarters in Germany.,0
BASF doesn't operate in the industry of chemicals.,0
"ArcelorMittal is a holding company, which doesn't engage in steelmaking and mining activities.",0
GlaxoSmithKline doesn't operate in the industry of drugs & biotechnology.,0
"U.S. Bancorp doesn't operate as a bank holding company that offers financial services, including lending and depository services, cash management, foreign exchange and trust and investment management.",0
Pfizer doesn't operate in the industry of Insurance.,1
"Walgreens doesn't engage in the provision of management consulting, technology, and outsourcing services.",1
Dow is a holding company that doesn't engage in the provision of telecommunication services.,1
Credit Agricole doesn't engage in the provision of banking and financial services.,0
Thermo Fisher Scientific doesn't have headquarters in United States.,0
"American Express doesn't operate as a bank holding company that doesn't engage in the business of providing retail banking, credit cards, corporate and investment banking and wealth management services.",1
Rio Tinto doesn't have headquarters in Australia.,0
ING Group doesn't have headquarters in Netherlands.,0
"Sanofi doesn't engage in the research, production and distribution of pharmaceutical products.",0
"VINCI doesn't engage in the design, building, finance and management of facilities for transport systems, public and private buildings and urban development and water, energy and communication networks.",0
Tencent Holdings doesn't have headquarters in United Kingdom.,1
U.S. Bancorp doesn't have headquarters in United States.,0
China Merchants Bank doesn't engage in oil and natural gas production.,1
Samsung Group doesn't engage in the manufacturing and selling of electronics and computer peripherals.,0
BHP Group doesn't operate in the industry of materials.,0
Comcast doesn't operate in the industry of Banking.,1
Comcast doesn't have headquarters in Taiwan.,1
"Prudential Financial doesn't engage in the exploration, production, transportation and marketing of crude oil, bitumen, natural gas, natural gas liquids and liquefied natural gas on a worldwide basis.",1
"Hon Hai Precision doesn't engage in the design, development and manufacturing of nanotechnology, heat transfer, wireless connectivity and material sciences products.",0
Eni doesn't operate in the industry of oil & gas operations.,0
"CITIC is an investment holding company, which doesn't engage in finance, energy, engineering, manufacturing, and real estate businesses.",0
China Shenhua Energy doesn't engage in the production and sale of coal and electricity.,0
